"","popsize","genotype","media","mat","sd.ls","medianLS","AvgLS","weibAIC","weibLogLik","weibScale","weibShape","LLogisAIC","LLogisLogLik","LLogisScale","LLogisShape"
"4709","184","BY4741+BY4742","YPD","mixed","9.52564500734161","29.5","29.1467391304348","1356.06984613653","-676.034923068266","32.3930090567725","3.38804016150999","1386.62388472421","-691.311942362104","28.5108160730669","4.80155232860322"
"4710","210","BY4741+BY4742","YPD","mixed","9.44284771548812","27","27.0095238095238","1539.51905474216","-767.75952737108","30.1901808057773","3.11898714702363","1559.57276150429","-777.786380752143","25.9682309945863","4.58701976670747"
"4711","130","BY4741+BY4742","YPD","mixed","10.4594198370354","27","27.3769230769231","980.0602024292","-488.0301012146","30.7158420590255","2.8385465006444","995.376397523857","-495.688198761929","26.0891695581619","4.11331772241128"
"4712","130","BY4741+BY4742","YPD","mixed","8.76711206869427","28","28.0769230769231","937.050589480461","-466.52529474023","31.1285075467458","3.57401164859228","957.555679752168","-476.777839876084","27.5644283504916","5.09119539615595"
"4713","215","BY4741+BY4742","YPD","mixed","10.2038407265452","28","28.4558139534884","1612.73297094606","-804.36648547303","31.7969283414403","3.02576559292075","1642.87373282508","-819.436866412542","27.4413602598836","4.34342031752277"
"4714","370","BY4741+BY4742","YPD","mixed","10.6301179073328","31","31.3756756756757","2798.75720875766","-1397.37860437883","35.0084933216372","3.24766501042705","2842.93588813177","-1419.46794406588","30.289043343596","4.68256158985886"
"4715","170","BY4741+BY4742","YPD","mixed","9.46477338657988","30","30.4176470588235","1250.05945074541","-623.029725372706","33.7391358626279","3.55427328813941","1270.74394891028","-633.37197445514","29.7910321943758","5.20991765356984"
"4716","230","BY4741+BY4742","YPD","mixed","9.78073745367135","30","30.7695652173913","1704.39870746942","-850.199353734708","34.181619372731","3.49848458485961","1736.35857595369","-866.179287976844","29.9606884731956","4.99588706233999"
"4717","150","BY4741+BY4742","YPD","mixed","8.45881190720256","29","29.4533333333333","1068.36790854389","-532.183954271943","32.5006377033476","3.97892955701216","1094.55747982333","-545.278739911667","28.9267037646276","5.49937221715592"
"4718","80","BY4741+BY4742","YPD","mixed","9.5398481398629","30","29.5625","589.52414824233","-292.762074121165","32.8543860492755","3.56673874381548","607.2316772104","-301.6158386052","29.0356146169868","4.76058590279545"
"4719","170","BY4741+BY4742","YPD","mixed","11.2982307200469","31.5","32.0294117647059","1306.81722376222","-651.408611881108","35.821730770503","3.14358283066686","1331.78068103575","-663.890340517877","30.8087576518977","4.40621373751356"
"4720","260","BY4741+BY4742","YPD","mixed","10.2044761517353","26","27.3615384615385","1951.17701008596","-973.588505042982","30.6068851090264","2.84708582826468","1975.06181761496","-985.53090880748","26.256985995301","4.3173769934665"
"4721","269","BY4741+BY4742","YPD","mixed","10.2015490466783","28","29.271375464684","2014.03007075376","-1005.01503537688","32.6905468624996","3.17068768179847","2055.26842112547","-1025.63421056274","28.2624744558514","4.46563573021199"
"4722","80","BY4741+BY4742","YPD","mixed","9.03968045811411","29","30.325","583.509330984473","-289.754665492237","33.5799863488825","3.63931186089997","586.803715903959","-291.401857951979","29.365489476135","5.54936944057045"
"4723","410","BY4741+BY4742","YPD","mixed","10.1240410551941","29.5","29.9292682926829","3063.35593548317","-1529.67796774158","33.3689667462283","3.26293455507649","3122.42072898321","-1559.21036449161","28.9778543548369","4.63519804428205"
"4724","88","BY4741+BY4742","YPD","mixed","8.96509398365913","31","30.8295454545455","637.891339499251","-316.945669749625","34.0757226682369","3.88992226388122","650.385185175057","-323.192592587529","30.3065237893258","5.51882797515837"
"4725","158","BY4741+BY4742","YPD","mixed","11.0943724644047","31","30.7405063291139","1207.21459428995","-601.607297144974","34.4447880416179","3.09641277982676","1233.4066737986","-614.703336899298","29.507702372107","4.2386739965981"
"4726","170","BY4741+BY4742","YPD","mixed","9.18083022270542","27","25.8588235294118","1240.23774875598","-618.118874377988","28.8732216041329","3.09424638806983","1269.84576181206","-632.922880906029","24.9846418424135","4.31094763920912"
"4727","160","BY4741+BY4742","YPD","mixed","8.48073797889468","22","23.61875","1136.51079279733","-566.255396398667","26.4747838672352","3.02953840887938","1144.00511972122","-570.00255986061","22.3856740633851","4.54174103121795"
"4728","199","BY4741+BY4742","YPD","mixed","10.3075295401003","28","27.4221105527638","1495.19979409962","-745.59989704981","30.7190968803362","2.93366481379076","1535.66073408571","-765.830367042857","26.3970771342871","3.97350872151263"
"4729","130","BY4741+BY4742","YPD","mixed","8.95478605004869","27","27.3692307692308","939.885301886053","-467.942650943026","30.4958434417449","3.38824205990505","954.405654284046","-475.202827142023","26.529628748457","4.89073936780368"
"4730","310","BY4741+BY4742","YPD","mixed","9.67940041316009","29","28.041935483871","2283.34714690613","-1139.67357345307","31.3271470144195","3.25039966580678","2339.96935476886","-1167.98467738443","27.2473320219069","4.44529626533324"
"4731","240","BY4741+BY4742","YPD","mixed","10.0401903317015","26","26.0458333333333","1797.51013468058","-896.75506734029","29.1347645228406","2.7822318715043","1845.43836754416","-920.719183772081","25.0579196051496","3.85797021624999"
"4732","270","BY4741+BY4742","YPD","mixed","9.0013851489661","27.5","27.5814814814815","1955.30642760409","-975.653213802044","30.6844163577932","3.39827430748496","1994.7865916125","-995.393295806248","26.8455459821281","4.83475000295378"
"4733","110","BY4741+BY4742","YPD","mixed","9.41420147035515","22","22.8181818181818","807.847567368919","-401.92378368446","25.6261953031637","2.58005954358734","823.839896064251","-409.919948032126","21.4964109298589","3.6738677095821"
"4734","150","BY4741+BY4742","YPD","mixed","10.6665736852771","26","25.8733333333333","1134.57240549884","-565.286202749419","29.1184477333867","2.62749004105186","1158.44663810221","-577.223319051104","24.5830333139961","3.69792490270087"
"4735","270","BY4741+BY4742","YPD","mixed","10.0190950829479","26","25.762962962963","2004.74809086334","-1000.37404543167","28.9608175696881","2.79854030645905","2038.00099656346","-1017.00049828173","24.5051247438869","4.00135093696229"
"4736","130","BY4741+BY4742","YPD","mixed","11.9170358058176","28","28.7230769230769","1010.63914521034","-503.31957260517","32.3614112028506","2.60282458717448","1023.94847572025","-509.974237860126","26.9945435315586","3.8022700555395"
"4737","100","BY4741+BY4742","YPD","mixed","8.77053722598127","25","25.37","719.480386703752","-357.740193351876","28.3312181109183","3.23935486215946","736.06918345925","-366.034591729625","24.5786759674878","4.50355919049849"
"4738","289","BY4741+BY4742","YPD","mixed","10.61526144148","29","29.2283737024221","2186.48007752798","-1091.24003876399","32.7001209587141","3.05413732299045","2242.32486435543","-1119.16243217771","28.2019012232595","4.16648911314398"
"4739","130","BY4741+BY4742","YPD","mixed","9.084825199025","27","26.7076923076923","941.453553541363","-468.726776770681","29.8418929229143","3.3339193842755","963.968076190177","-479.984038095089","25.7868658035947","4.51113818189884"
"4740","210","BY4741+BY4742","YPD","mixed","9.94470930232601","25","26.3809523809524","1559.45208601516","-777.72604300758","29.5826975870157","2.79305412850605","1559.70368327907","-777.851841639535","25.1428981546245","4.47013946850858"
"4741","190","BY4741+BY4742","YPD","mixed","10.6742141217888","28","27.8631578947368","1440.47740227187","-718.238701135937","31.2403378288294","2.85681784981571","1475.72730097091","-735.863650485457","26.8438738693899","3.96535968800598"
"4742","208","BY4741+BY4742","YPD","mixed","11.9827387311529","26","28.1923076923077","1625.08537480325","-810.542687401623","31.6826600727554","2.49262497326519","1657.39243792549","-826.696218962746","26.4161460249349","3.53148495363861"
"4743","290","BY4741+BY4742","YPD","mixed","8.35829971251559","29","28.3275862068966","2054.80102591861","-1025.4005129593","31.3282182064992","3.85000887233534","2103.06669564954","-1049.53334782477","27.8173578471713","5.36647661165033"
"4744","130","BY4741+BY4742","YPD","mixed","8.13387169885026","29","28.0538461538462","917.86948195286","-456.93474097643","30.9814420149469","3.83816679164192","932.467443202182","-464.233721601091","27.5343499812382","5.63815753559478"
"4745","70","BY4741+BY4742","YPD","mixed","10.1962218472625","21.5","22.3285714285714","522.483765240941","-259.241882620471","25.1654261613441","2.30724715387087","526.968421587709","-261.484210793855","20.7248383018821","3.52387029774935"
"4746","70","BY4741+BY4742","YPD","mixed","8.38903948237538","25","25.9714285714286","498.643038178343","-247.321519089171","28.8965021227267","3.45525451884244","507.036053836904","-251.518026918452","25.2682682235344","4.99820296773339"
"4747","230","BY4741+BY4742","YPD","mixed","8.41589805319489","27","27.6869565217391","1634.29176918076","-815.145884590379","30.6941698284569","3.67330293156942","1663.02462105133","-829.512310525663","27.0158321619901","5.27660927276949"
"4748","230","BY4741+BY4742","YPD","mixed","8.59832508272474","27","27.2260869565217","1647.0950417266","-821.547520863302","30.232662050652","3.47327388137909","1671.54027129988","-833.770135649938","26.4909045313306","5.10609908032505"
"4749","230","BY4741+BY4742","YPD","mixed","9.52272869905631","26","26.0869565217391","1696.10063040706","-846.050315203529","29.1440744901808","2.96538028614396","1734.96713560095","-865.483567800477","25.1851807648475","4.191494336859"
"4750","130","BY4741+BY4742","YPD","mixed","8.43590658887045","28","27.4538461538462","925.597179515437","-460.798589757719","30.4706050743482","3.60561947823405","937.47032661816","-466.73516330908","26.7080883327246","5.30806738182598"
"4751","130","BY4741+BY4742","YPD","mixed","8.93095826347184","26","27.7","941.710682563225","-468.855341281612","30.8322623005014","3.3273079557054","942.351236981327","-469.175618490663","26.6656905493664","5.25198639076402"
"4752","159","BY4741+BY4742","YPD","mixed","8.94936173988456","21","21.1006289308176","1147.53784943429","-571.768924717146","23.7150475683752","2.46583482715046","1155.32242452168","-575.661212260842","19.8505460982358","3.87268858177654"
"4753","174","BY4741+BY4742","YPD","mixed","9.9971243622978","20","21.7068965517241","1285.83380040438","-640.916900202192","24.4919492503391","2.29029114316415","1293.76991284876","-644.88495642438","19.9105112498633","3.52202608675515"
"4754","272","BY4741+BY4742","YPD","mixed","10.4609721255735","21","22.7095588235294","2036.0133697674","-1016.0066848837","25.6314761699179","2.30582450257651","2066.45698840591","-1031.22849420295","20.8344655540507","3.34333198355247"
"4755","90","BY4741+BY4742","YPD","mixed","10.2620107152595","27","26.7111111111111","685.14317013733","-340.571585068665","29.7428742035182","2.77381314685032","710.972719431039","-353.48635971552","25.8954794266436","3.64038707216942"
"4756","490","BY4741+BY4742","YPD","mixed","10.7172143236779","27","27.9204081632653","3704.01487739306","-1850.00743869653","31.358411565658","2.79915379179205","3740.82607691963","-1868.41303845982","26.5504640737501","4.1862737551078"
"4757","271","BY4741+BY4742","YPD","mixed","11.9350263698303","29","29.6678966789668","2124.05094218907","-1060.02547109454","33.2039325264022","2.59692565896413","2164.10841463808","-1080.05420731904","28.1781781267075","3.78371296728031"
"4758","590","BY4741+BY4742","YPD","mixed","11.3502724225741","25","24.3186440677966","4523.20368821434","-2259.60184410717","27.4315783861857","2.28207908183349","4655.75146481099","-2325.87573240549","22.4686844450006","3.00454100308983"
"4759","464","BY4741+BY4742","YPD","mixed","13.0142602149786","12","16.551724137931","3512.81559636373","-1754.40779818186","17.618097089238","1.20933965521857","3589.07740880416","-1792.53870440208","11.5920387580232","1.63652158364694"
"4760","460","BY4741+BY4742","YPD","mixed","8.9928876362528","27","26.7826086956522","3326.38572928575","-1661.19286464288","29.8457566807209","3.32340308938262","3406.32645487256","-1701.16322743628","26.0109794637379","4.60306829570871"
"4761","390","BY4741+BY4742","YPD","mixed","10.7556056637268","28","29.4153846153846","2958.47247425414","-1477.23623712707","32.9404878358788","2.95820613703759","2995.49546038217","-1495.74773019109","28.1212248041797","4.37380439528008"
"4762","580","BY4741+BY4742","YPD","mixed","10.0405905997331","26","26.4965517241379","4307.42479660831","-2151.71239830415","29.7538151396181","2.82403806092097","4325.47131871716","-2160.73565935858","25.0423959831085","4.34299913026703"
"4763","320","BY4741+BY4742","YPD","mixed","10.2225222335316","28.5","28.81875","2393.69848519882","-1194.84924259941","32.2484257055509","3.04469372317887","2414.10583777175","-1205.05291888587","27.6192709811568","4.59019894936258"
"4764","209","BY4741+BY4742","YPD","mixed","10.8862649954077","27","28.4928229665072","1588.00019057561","-792.000095287804","32.0055729519229","2.84874981312517","1608.96420985214","-802.482104926069","26.9838936556614","4.13661773766632"
"4765","240","BY4741+BY4742","YPD","mixed","10.3241703649179","27","27.075","1805.50719126306","-900.753595631532","30.3305665352223","2.83447812995835","1844.11148082745","-920.055740413726","25.9135982482489","4.00098639586051"
"4766","280","BY4741+BY4742","YPD","mixed","10.2261774667349","29","29.1142857142857","2099.84670633946","-1047.92335316973","32.5004304836256","3.14125372698234","2148.34124769733","-1072.17062384866","28.244093994052","4.40113480078304"
"4767","856","BY4741+BY4742","YPD","mixed","9.32176916632395","21","21.8843457943925","6204.85065910763","-3100.42532955382","24.6848757767136","2.50478828255191","6251.7817368889","-3123.89086844445","20.3581498943319","3.78399838492082"
"4768","820","BY4741+BY4742","YPD","mixed","12.5034966966656","29","30.2280487804878","6438.18179583994","-3217.09089791997","34.0550938913622","2.60010890093828","6521.10661147066","-3258.55330573533","28.3447986562726","3.78727481360936"
